Date,Close
2020-04-20 00:00:00-04:00,67.2051010131836
2020-04-21 00:00:00-04:00,65.12777709960938
2020-04-22 00:00:00-04:00,67.0036849975586
2020-04-23 00:00:00-04:00,66.74402618408203
2020-04-24 00:00:00-04:00,68.6708755493164
2020-04-27 00:00:00-04:00,68.71941375732422
2020-04-28 00:00:00-04:00,67.60552215576172
2020-04-29 00:00:00-04:00,69.8260269165039
2020-04-30 00:00:00-04:00,71.2990951538086
2020-05-01 00:00:00-04:00,70.15122985839844
2020-05-04 00:00:00-04:00,71.14379119873047
2020-05-05 00:00:00-04:00,72.21156311035156
2020-05-06 00:00:00-04:00,72.95658874511719
2020-05-07 00:00:00-04:00,73.7113265991211
2020-05-08 00:00:00-04:00,75.46578216552734
2020-05-11 00:00:00-04:00,76.65326690673828
2020-05-12 00:00:00-04:00,75.7772445678711
2020-05-13 00:00:00-04:00,74.8623046875
2020-05-14 00:00:00-04:00,75.32220458984375
2020-05-15 00:00:00-04:00,74.87689971923828
2020-05-18 00:00:00-04:00,76.64107513427734
2020-05-19 00:00:00-04:00,76.19822692871094
2020-05-20 00:00:00-04:00,77.68014526367188
2020-05-21 00:00:00-04:00,77.10100555419922
2020-05-22 00:00:00-04:00,77.597412109375
2020-05-26 00:00:00-04:00,77.07178497314453
2020-05-27 00:00:00-04:00,77.4076156616211
2020-05-28 00:00:00-04:00,77.44166564941406
2020-05-29 00:00:00-04:00,77.3662338256836
2020-06-01 00:00:00-04:00,78.31767272949219
2020-06-02 00:00:00-04:00,78.68024444580078
2020-06-03 00:00:00-04:00,79.11338806152344
2020-06-04 00:00:00-04:00,78.43206024169922
2020-06-05 00:00:00-04:00,80.66585540771484
2020-06-08 00:00:00-04:00,81.14279174804688
2020-06-09 00:00:00-04:00,83.70513916015625
2020-06-10 00:00:00-04:00,85.8586654663086
2020-06-11 00:00:00-04:00,81.73655700683594
2020-06-12 00:00:00-04:00,82.44221496582031
2020-06-15 00:00:00-04:00,83.4617919921875
2020-06-16 00:00:00-04:00,85.67371368408203
2020-06-17 00:00:00-04:00,85.55448913574219
2020-06-18 00:00:00-04:00,85.58855438232422
2020-06-19 00:00:00-04:00,85.09945678710938
2020-06-22 00:00:00-04:00,87.32597351074219
2020-06-23 00:00:00-04:00,89.18991088867188
2020-06-24 00:00:00-04:00,87.61556243896484
2020-06-25 00:00:00-04:00,88.77867889404297
2020-06-26 00:00:00-04:00,86.0508804321289
2020-06-29 00:00:00-04:00,88.03407287597656
2020-06-30 00:00:00-04:00,88.76895141601562
2020-07-01 00:00:00-04:00,88.60103607177734
2020-07-02 00:00:00-04:00,88.60103607177734
2020-07-06 00:00:00-04:00,90.97114562988281
2020-07-07 00:00:00-04:00,90.68888092041016
2020-07-08 00:00:00-04:00,92.801025390625
2020-07-09 00:00:00-04:00,93.20011138916016
2020-07-10 00:00:00-04:00,93.36312866210938
2020-07-13 00:00:00-04:00,92.93242645263672
2020-07-14 00:00:00-04:00,94.47030639648438
2020-07-15 00:00:00-04:00,95.1200180053711
2020-07-16 00:00:00-04:00,93.94957733154297
2020-07-17 00:00:00-04:00,93.759765625
2020-07-20 00:00:00-04:00,95.73564910888672
2020-07-21 00:00:00-04:00,94.41434478759766
2020-07-22 00:00:00-04:00,94.6795883178711
2020-07-23 00:00:00-04:00,90.37010192871094
2020-07-24 00:00:00-04:00,90.14623260498047
2020-07-27 00:00:00-04:00,92.28273010253906
2020-07-28 00:00:00-04:00,90.7667465209961
2020-07-29 00:00:00-04:00,92.5065689086914
2020-07-30 00:00:00-04:00,93.62593841552734
2020-07-31 00:00:00-04:00,103.4275131225586
2020-08-03 00:00:00-04:00,106.03363037109375
2020-08-04 00:00:00-04:00,106.74172973632812
2020-08-05 00:00:00-04:00,107.12865447998047
2020-08-06 00:00:00-04:00,110.86629486083984
2020-08-07 00:00:00-04:00,108.34564971923828
2020-08-10 00:00:00-04:00,109.92044830322266
2020-08-11 00:00:00-04:00,106.65142822265625
2020-08-12 00:00:00-04:00,110.19590759277344
2020-08-13 00:00:00-04:00,112.14611053466797
2020-08-14 00:00:00-04:00,112.04617309570312
2020-08-17 00:00:00-04:00,111.75361633300781
2020-08-18 00:00:00-04:00,112.68484497070312
2020-08-19 00:00:00-04:00,112.82624816894531
2020-08-20 00:00:00-04:00,115.32981872558594
2020-08-21 00:00:00-04:00,121.27303314208984
2020-08-24 00:00:00-04:00,122.7234878540039
2020-08-25 00:00:00-04:00,121.71670532226562
2020-08-26 00:00:00-04:00,123.3719253540039
2020-08-27 00:00:00-04:00,121.8970947265625
2020-08-28 00:00:00-04:00,121.69964599609375
2020-08-31 00:00:00-04:00,125.82672119140625
2020-09-01 00:00:00-04:00,130.83876037597656
2020-09-02 00:00:00-04:00,128.1280059814453
2020-09-03 00:00:00-04:00,117.86993408203125
2020-09-04 00:00:00-04:00,117.94793701171875
2020-09-08 00:00:00-04:00,110.0106430053711
2020-09-09 00:00:00-04:00,114.39857482910156
2020-09-10 00:00:00-04:00,110.66394805908203
2020-09-11 00:00:00-04:00,109.21105194091797
2020-09-14 00:00:00-04:00,112.48739624023438
2020-09-15 00:00:00-04:00,112.66291046142578
2020-09-16 00:00:00-04:00,109.33782958984375
2020-09-17 00:00:00-04:00,107.5923843383789
2020-09-18 00:00:00-04:00,104.17955017089844
2020-09-21 00:00:00-04:00,107.3388671875
2020-09-22 00:00:00-04:00,109.02578735351562
2020-09-23 00:00:00-04:00,104.45256805419922
2020-09-24 00:00:00-04:00,105.52518463134766
2020-09-25 00:00:00-04:00,109.48409271240234
2020-09-28 00:00:00-04:00,112.09735107421875
2020-09-29 00:00:00-04:00,111.24900817871094
2020-09-30 00:00:00-04:00,112.92617797851562
2020-10-01 00:00:00-04:00,113.88179016113281
2020-10-02 00:00:00-04:00,110.20565032958984
2020-10-05 00:00:00-04:00,113.5989990234375
2020-10-06 00:00:00-04:00,110.3421630859375
2020-10-07 00:00:00-04:00,112.21436309814453
2020-10-08 00:00:00-04:00,112.10711669921875
2020-10-09 00:00:00-04:00,114.05728912353516
2020-10-12 00:00:00-04:00,121.30227661132812
2020-10-13 00:00:00-04:00,118.0844497680664
2020-10-14 00:00:00-04:00,118.1722183227539
2020-10-15 00:00:00-04:00,117.70416259765625
2020-10-16 00:00:00-04:00,116.05625915527344
2020-10-19 00:00:00-04:00,113.0919418334961
2020-10-20 00:00:00-04:00,114.58385467529297
2020-10-21 00:00:00-04:00,113.95980072021484
2020-10-22 00:00:00-04:00,112.86766815185547
2020-10-23 00:00:00-04:00,112.17536163330078
2020-10-26 00:00:00-04:00,112.18512725830078
2020-10-27 00:00:00-04:00,113.69652557373047
2020-10-28 00:00:00-04:00,108.43096923828125
2020-10-29 00:00:00-04:00,112.44839477539062
2020-10-30 00:00:00-04:00,106.14923858642578
2020-11-02 00:00:00-05:00,106.06149291992188
2020-11-03 00:00:00-05:00,107.68991088867188
2020-11-04 00:00:00-05:00,112.08760833740234
2020-11-05 00:00:00-05:00,116.06599426269531
2020-11-06 00:00:00-05:00,115.93413543701172
2020-11-09 00:00:00-05:00,113.6191635131836
2020-11-10 00:00:00-05:00,113.27730560302734
2020-11-11 00:00:00-05:00,116.7155532836914
2020-11-12 00:00:00-05:00,116.44206237792969
2020-11-13 00:00:00-05:00,116.49090576171875
2020-11-16 00:00:00-05:00,117.50675964355469
2020-11-17 00:00:00-05:00,116.6178970336914
2020-11-18 00:00:00-05:00,115.28948211669922
2020-11-19 00:00:00-05:00,115.88529968261719
2020-11-20 00:00:00-05:00,114.61548614501953
2020-11-23 00:00:00-05:00,111.2065200805664
2020-11-24 00:00:00-05:00,112.49588012695312
2020-11-25 00:00:00-05:00,113.33589935302734
2020-11-27 00:00:00-05:00,113.88290405273438
2020-11-30 00:00:00-05:00,116.28578186035156
2020-12-01 00:00:00-05:00,119.87056732177734
2020-12-02 00:00:00-05:00,120.22222900390625
2020-12-03 00:00:00-05:00,120.08547973632812
2020-12-04 00:00:00-05:00,119.41148376464844
2020-12-07 00:00:00-05:00,120.87665557861328
2020-12-08 00:00:00-05:00,121.49201965332031
2020-12-09 00:00:00-05:00,118.95238494873047
2020-12-10 00:00:00-05:00,120.37849426269531
2020-12-11 00:00:00-05:00,119.56776428222656
2020-12-14 00:00:00-05:00,118.95238494873047
2020-12-15 00:00:00-05:00,124.91075134277344
2020-12-16 00:00:00-05:00,124.84237670898438
2020-12-17 00:00:00-05:00,125.71171569824219
2020-12-18 00:00:00-05:00,123.71908569335938
2020-12-21 00:00:00-05:00,125.25263214111328
2020-12-22 00:00:00-05:00,128.8179168701172
2020-12-23 00:00:00-05:00,127.91923522949219
2020-12-24 00:00:00-05:00,128.9058074951172
2020-12-28 00:00:00-05:00,133.5161895751953
2020-12-29 00:00:00-05:00,131.73846435546875
2020-12-30 00:00:00-05:00,130.61517333984375
2020-12-31 00:00:00-05:00,129.6090850830078
2021-01-04 00:00:00-05:00,126.40524291992188
2021-01-05 00:00:00-05:00,127.96809387207031
2021-01-06 00:00:00-05:00,123.66048431396484
2021-01-07 00:00:00-05:00,127.88018035888672
2021-01-08 00:00:00-05:00,128.9839324951172
2021-01-11 00:00:00-05:00,125.98519897460938
2021-01-12 00:00:00-05:00,125.80939483642578
2021-01-13 00:00:00-05:00,127.85086822509766
2021-01-14 00:00:00-05:00,125.9168472290039
2021-01-15 00:00:00-05:00,124.18792724609375
2021-01-19 00:00:00-05:00,124.8619155883789
2021-01-20 00:00:00-05:00,128.9644012451172
2021-01-21 00:00:00-05:00,133.69203186035156
2021-01-22 00:00:00-05:00,135.84092712402344
2021-01-25 00:00:00-05:00,139.60154724121094
2021-01-26 00:00:00-05:00,139.8360137939453
2021-01-27 00:00:00-05:00,138.76153564453125
2021-01-28 00:00:00-05:00,133.90692138671875
2021-01-29 00:00:00-05:00,128.89605712890625
2021-02-01 00:00:00-05:00,131.02542114257812
2021-02-02 00:00:00-05:00,131.85569763183594
2021-02-03 00:00:00-05:00,130.83006286621094
2021-02-04 00:00:00-05:00,134.19993591308594
2021-02-05 00:00:00-05:00,133.78421020507812
2021-02-08 00:00:00-05:00,133.93092346191406
2021-02-09 00:00:00-05:00,133.05047607421875
2021-02-10 00:00:00-05:00,132.4440155029297
2021-02-11 00:00:00-05:00,132.18963623046875
2021-02-12 00:00:00-05:00,132.42442321777344
2021-02-16 00:00:00-05:00,130.29183959960938
2021-02-17 00:00:00-05:00,127.99301147460938
2021-02-18 00:00:00-05:00,126.88761138916016
2021-02-19 00:00:00-05:00,127.04411315917969
2021-02-22 00:00:00-05:00,123.25833129882812
2021-02-23 00:00:00-05:00,123.12138366699219
2021-02-24 00:00:00-05:00,122.62245178222656
2021-02-25 00:00:00-05:00,118.35734558105469
2021-02-26 00:00:00-05:00,118.6214599609375
2021-03-01 00:00:00-05:00,125.0093765258789
2021-03-02 00:00:00-05:00,122.3974838256836
2021-03-03 00:00:00-05:00,119.404052734375
2021-03-04 00:00:00-05:00,117.51603698730469
2021-03-05 00:00:00-05:00,118.77796936035156
2021-03-08 00:00:00-05:00,113.82809448242188
2021-03-09 00:00:00-05:00,118.45514678955078
2021-03-10 00:00:00-05:00,117.36932373046875
2021-03-11 00:00:00-05:00,119.30622100830078
2021-03-12 00:00:00-05:00,118.39646911621094
2021-03-15 00:00:00-04:00,121.29206085205078
2021-03-16 00:00:00-04:00,122.83767700195312
2021-03-17 00:00:00-04:00,122.04530334472656
2021-03-18 00:00:00-04:00,117.90733337402344
2021-03-19 00:00:00-04:00,117.37908935546875
2021-03-22 00:00:00-04:00,120.70512390136719
2021-03-23 00:00:00-04:00,119.87361907958984
2021-03-24 00:00:00-04:00,117.47693634033203
2021-03-25 00:00:00-04:00,117.96603393554688
2021-03-26 00:00:00-04:00,118.57254028320312
2021-03-29 00:00:00-04:00,118.7486343383789
2021-03-30 00:00:00-04:00,117.29105377197266
2021-03-31 00:00:00-04:00,119.49210357666016
2021-04-01 00:00:00-04:00,120.32359313964844
2021-04-05 00:00:00-04:00,123.1604995727539
2021-04-06 00:00:00-04:00,123.4637451171875
2021-04-07 00:00:00-04:00,125.11697387695312
2021-04-08 00:00:00-04:00,127.5234603881836
2021-04-09 00:00:00-04:00,130.1060028076172
2021-04-12 00:00:00-04:00,128.38429260253906
2021-04-13 00:00:00-04:00,131.50486755371094
2021-04-14 00:00:00-04:00,129.15713500976562
2021-04-15 00:00:00-04:00,131.57337951660156
2021-04-16 00:00:00-04:00,131.2407684326172
2021-04-19 00:00:00-04:00,131.9059600830078
2021-04-20 00:00:00-04:00,130.213623046875
2021-04-21 00:00:00-04:00,130.59512329101562
2021-04-22 00:00:00-04:00,129.06907653808594
2021-04-23 00:00:00-04:00,131.3972930908203
2021-04-26 00:00:00-04:00,131.78855895996094
2021-04-27 00:00:00-04:00,131.46575927734375
2021-04-28 00:00:00-04:00,130.6733856201172
2021-04-29 00:00:00-04:00,130.57554626464844
2021-04-30 00:00:00-04:00,128.59951782226562
2021-05-03 00:00:00-04:00,129.65602111816406
2021-05-04 00:00:00-04:00,125.06807708740234
2021-05-05 00:00:00-04:00,125.3126449584961
2021-05-06 00:00:00-04:00,126.91694641113281
2021-05-07 00:00:00-04:00,127.59310150146484
2021-05-10 00:00:00-04:00,124.30059051513672
2021-05-11 00:00:00-04:00,123.37950897216797
2021-05-12 00:00:00-04:00,120.3026123046875
2021-05-13 00:00:00-04:00,122.4583969116211
2021-05-14 00:00:00-04:00,124.8885498046875
2021-05-17 00:00:00-04:00,123.73224639892578
2021-05-18 00:00:00-04:00,122.34080505371094
2021-05-19 00:00:00-04:00,122.18399810791016
2021-05-20 00:00:00-04:00,124.7513656616211
2021-05-21 00:00:00-04:00,122.90912628173828
2021-05-24 00:00:00-04:00,124.54558563232422
2021-05-25 00:00:00-04:00,124.34959411621094
2021-05-26 00:00:00-04:00,124.30059051513672
2021-05-27 00:00:00-04:00,122.76216125488281
2021-05-28 00:00:00-04:00,122.10563659667969
2021-06-01 00:00:00-04:00,121.78225708007812
2021-06-02 00:00:00-04:00,122.54656982421875
2021-06-03 00:00:00-04:00,121.05712127685547
2021-06-04 00:00:00-04:00,123.35989379882812
2021-06-07 00:00:00-04:00,123.36970520019531
2021-06-08 00:00:00-04:00,124.19281005859375
2021-06-09 00:00:00-04:00,124.5749740600586
2021-06-10 00:00:00-04:00,123.57546997070312
2021-06-11 00:00:00-04:00,124.79055786132812
2021-06-14 00:00:00-04:00,127.857666015625
2021-06-15 00:00:00-04:00,127.03456115722656
2021-06-16 00:00:00-04:00,127.53425598144531
2021-06-17 00:00:00-04:00,129.1412811279297
2021-06-18 00:00:00-04:00,127.83805847167969
2021-06-21 00:00:00-04:00,129.64108276367188
2021-06-22 00:00:00-04:00,131.28732299804688
